ACC00008,2023-05-31,03:54,dining,82.41,fast food
ACC00008,2023-08-26,00:55,groceries,48.13,fruits
ACC00007,2023-09-26,20:42,groceries,241.24,milk
ACC00003,2023-01-12,11:45,entertainment,310.25,museum
ACC00001,2023-01-18,04:26,dining,221.82,restaurant
ACC00006,2023-06-20,05:00,entertainment,217.74,movie
ACC00003,2023-05-21,06:26,rent,218.55,monthly rent
ACC00002,2023-02-01,09:37,rent,499.02,monthly rent
ACC00008,2023-01-06,21:17,rent,308.22,monthly rent
ACC00008,2023-11-23,10:10,entertainment,457.87,concert
ACC00004,2023-01-17,16:35,rent,222.84,monthly rent
ACC00004,2023-05-18,10:32,rent,372.75,monthly rent
ACC00003,2023-03-12,07:52,groceries,245.39,fruits
ACC00007,2023-07-26,17:45,dining,267.6,snacks
ACC00008,2023-05-06,18:57,groceries,333.9,vegetables
ACC00007,2023-09-20,03:18,utilities,204.21,internet
ACC00002,2023-11-10,03:18,entertainment,23.51,concert
ACC00005,2023-04-09,06:27,groceries,482.22,snacks
ACC00004,2023-11-21,17:09,transport,344.59,train ticket
ACC00004,2023-02-04,13:09,groceries,160.63,meat
ACC00004,2023-04-27,14:39,utilities,487.99,phone bill
ACC00006,2023-04-03,19:42,rent,411.51,monthly rent
ACC00006,2023-12-15,13:19,rent,106.54,monthly rent
ACC00005,2023-08-13,12:12,entertainment,169.41,museum
ACC00006,2023-03-26,16:17,transport,461.11,bus fare
ACC00007,2023-03-14,11:32,entertainment,218.78,movie
ACC00006,2023-06-05,17:52,transport,95.02,train ticket
ACC00001,2023-11-26,14:30,utilities,178.06,gas
ACC00001,2023-12-25,05:45,entertainment,92.06,concert
ACC00007,2023-07-29,21:07,rent,117.65,monthly rent
